2.121004057,1.50705689,1
2.352290418,1.533846314,1
0.48703154,0.665434493,1
3.346287993,1.853665448,1
3.232857379,1.746091229,1
3.091429181,1.776191252,1
3.161672478,1.808917787,1
2.308978785,1.604042243,1
3.650710853,1.780748269,1
3.205041727,1.773641654,1
0.252350181,0.52553222,1
3.853634682,1.909073632,1
1.36460907,1.208401815,1
0.791612323,0.875512496,1
3.642493599,1.83080685,1
3.813201582,1.969297039,1
0.983214013,0.964110755,1
1.29226512,1.226108195,1
3.607592979,1.885288914,1
3.775744398,1.923554109,1
0.330886347,0.547279861,1
2.709305779,1.640044664,1
0.418577253,0.546248825,1
1.527721832,1.177055883,1
3.658589044,1.979390591,1
0.748837398,0.824729452,1
2.75139048,1.59388648,1
0.730664684,0.861302915,1
2.852943663,1.68894157,1
2.953798567,1.715021224,1
0.469977791,0.738758167,1
2.990323484,1.767394034,1
0.704606435,0.92943041,1
2.0937172,1.396852252,1
1.144300921,0.978424534,1
1.326331249,1.181860652,1
2.576663991,1.533009653,1
1.363507313,1.168941208,1
3.73227671,1.975526637,1
1.511806138,1.252449402,1
3.402549267,1.784171442,1
1.729677838,1.305944065,1
3.910679332,2.039274775,1
3.047664562,1.755857373,1
1.446089144,1.191384974,1
1.381265092,1.112734134,1
1.016401954,1.111172375,1
2.129530961,1.435308612,1
0.249778528,0.476891851,1
2.174477103,1.479219226,1
0.062619993,0.208924826,1
0.694747137,0.787395788,1
0.744468231,0.881615656,1
0.90711652,0.883043833,1
3.049506922,1.672756323,1
1.042766944,0.996418535,1
2.234982073,1.487464619,1
3.148527205,1.743341114,1
1.262036659,1.055557314,1
2.175688808,1.457294845,1
0.274548774,0.531972661,1
3.500913102,1.826867459,1
3.202252432,1.841374284,1
2.347807455,1.567242781,1
0.421804192,0.634690503,1
3.153209789,1.776411509,1
1.633311493,1.293875361,1
2.343766391,1.510850684,1
0.638732018,0.831575295,1
2.53945975,1.582954564,1
2.555419312,1.611442961,1
2.33189158,1.560567987,1
1.458069619,1.264039826,1
1.586464306,1.252156534,1
0.353038725,0.660172331,1
2.339323287,1.431226726,1
0.595562954,0.772637299,1
